ID,x_1,y_1,U,sigma_U,N_U,B,sigma_B,N_B,V,sigma_V,N_V,R,sigma_R,N_R,I,sigma_I,N_I,chi,sharp,vary,wt,ra_1,dec_1,cc,sigma_cc,source_id,ra_2,dec_2,x_2,y_2,plx,pmra,pmdec,plxe,pmrae,pmdece,pmcorr,g_mag,bp_rp,qflag,memberprob,x,y,mu_x,mu_y,r,theta,mu_r,mu_t,Del_CUBI,Del_CUBI_sigma,p_p1,p_p2
80769,474.229,-28.429,15.008,0.0016,37,14.758,0.0005,240,13.964,0.0003,279,13.475,0.0032,36,13.001,0.0008,99,1.407,-0.063,0.402,338.0,229.67641666666665,2.1279444444444446,-1.5069999999999997,0.0019235384061671,4421573521618176256,229.676405,2.127926,0.038,0.0469,0.153,4.0147,-10.038,0.0171,0.0208,0.0225,-0.4987,13.7176,1.0735,3,1.0,0.0383785136108124,0.0469264618187478,-0.0690374744202743,-0.1717017406726709,0.0606218040460831,50.72219773482432,-0.1766181491636922,-0.0552602027714968,0.9316315219308215,0.0019235384061671,0.04236,0.95764
84374,510.789,-156.678,17.261,0.0038,40,17.133,0.0006,253,16.406,0.0007,286,15.963,0.0033,28,15.518,0.0012,113,1.151,0.102,0.244,352.5,229.6865833333333,2.092305555555556,-1.4869999999999983,0.0040743097574926,4421572520890055680,229.686565,2.0923,0.0481,0.0113,0.047,4.0965,-10.043,0.0523,0.0605,0.0645,-0.45,16.1996,1.0037,3,1.0,0.0485326163554481,0.0113007468198571,0.0130910913825256,-0.1772741609484668,0.049830931448164,13.10767478266424,-0.0274525371106505,-0.1756242096630101,0.974717856126479,0.0040743097574926,0.04096,0.95904
84476,512.057,-133.321,17.786,0.0037,40,17.763,0.0009,251,17.063,0.0008,287,16.638,0.0021,30,16.202,0.0009,110,1.126,0.081,0.279,351.5,229.68691666666663,2.098805555555556,-1.5380000000000005,0.0040149719799769,4421572589609532928,229.686918,2.098787,0.0485,0.0178,-0.0107,4.2514,-10.286,0.0698,0.0788,0.085,-0.4466,16.8602,0.9815,3,0.99999,0.0488851783663495,0.0177877575014801,0.1680111520026747,-0.4283970896556084,0.0520208129582888,19.99483305560777,0.0113998908192436,-0.4600237560300236,0.4865287795975903,0.0040149719799769,0.41756,0.58244
85645,525.424,-143.312,17.339,0.0043,37,17.322,0.0007,250,16.599,0.0007,284,16.147,0.0027,28,15.707,0.0008,109,1.138,0.041,0.252,346.5,229.690625,2.096027777777778,-1.597999999999999,0.0044844174649557,4421572520890057984,229.690633,2.09601,0.0522,0.015,0.1662,3.886,-9.9987,0.0601,0.0699,0.072,-0.4393,16.3833,0.9901,3,1.0,0.0525977781344964,0.0150108770853973,-0.1972765718914898,-0.1312053364457171,0.0546978308121869,15.928213669607304,-0.2257094359044819,-0.0720287211657444,0.0711084543906838,0.0044844174649557,0.98032,0.01968
84437,511.698,-99.342,16.961,0.0024,40,16.899,0.0006,250,16.15,0.0005,290,15.689,0.0026,32,15.233,0.0008,108,1.071,-0.05,0.27,352.5,229.6868333333333,2.1082222222222224,-1.6040000000000028,0.0026683328128252,4421572696984382336,229.68682,2.108226,0.0484,0.0272,0.1153,4.1077,-9.7635,0.0449,0.0522,0.0554,-0.473,15.9229,1.0231,3,1.0,0.0487869489376992,0.0272267537248243,0.024293036762186,0.1125492067151166,0.0558700501614407,29.16477357466484,0.0760610141737102,0.0864418746337538,0.1043527462312394,0.0026683328128252,0.97432,0.02568
87479,549.28,-148.062,18.153,0.0041,36,18.175,0.0011,242,17.491,0.0008,273,17.065,0.0038,27,16.638,0.0013,98,1.02,-0.004,0.14,330.5,229.69725,2.0946944444444444,-1.559000000000001,0.0045738386504117,4421572628264764288,229.697264,2.09469,0.0588,0.0137,0.2241,4.0909,-10.031,0.0919,0.1101,0.1142,-0.4387,17.2856,0.9503,3,1.0,0.0592243883762315,0.0136911120954107,0.0078411973210497,-0.1640164298838974,0.0607863037940933,13.01660931321276,-0.0293022786446522,-0.1615680974497077,0.2892995273563195,0.0045738386504117,0.8502,0.1498
88520,565.052,-122.055,17.883,0.0027,33,17.848,0.0009,233,17.16,0.0007,267,16.725,0.0039,28,16.299,0.0011,89,1.044,-0.006,0.183,317.5,229.70166666666665,2.101916666666667,-1.5139999999999991,0.0031811947441173,4421572628264777216,229.701648,2.101917,0.0632,0.0209,0.0912,4.1367,-9.8855,0.076,0.0872,0.0908,-0.4078,16.9572,0.9702,3,1.0,0.0636051624559227,0.0209182823931301,0.0537800620958442,-0.0128275622552217,0.0669566369325928,18.204852250500267,0.0470806056164255,-0.0289872041983191,0.678231868186588,0.0031811947441173,0.12704,0.87296
89658,583.632,-92.329,18.0,0.0028,36,17.973,0.0009,226,17.299,0.0007,260,16.877,0.0028,29,16.448,0.0016,86,0.987,-0.068,0.129,311.0,229.7068333333333,2.1101666666666667,-1.4979999999999976,0.0034669871646719,4421572662624534016,229.706813,2.110173,0.0684,0.0291,0.0956,3.8346,-9.8817,0.0828,0.0898,0.0946,-0.4559,17.0917,0.9418,3,1.0,0.0687663194358443,0.0291744982435821,-0.2481496161960953,-0.0086123669666296,0.0746991167050679,22.98935807281916,-0.2318045784735379,0.0889890009031606,0.7940077433242169,0.0034669871646719,0.0648,0.9352
86478,536.059,-58.319,17.523,0.004,35,17.468,0.0008,231,16.763,0.0007,271,16.327,0.0015,28,15.886,0.0013,94,1.103,0.092,0.33,322.0,229.6935833333333,2.119638888888889,-1.527000000000001,0.0043554563480765,4421573482958220544,229.693591,2.119621,0.0551,0.0386,0.0385,3.9701,-9.7733,0.058,0.0646,0.0671,-0.4128,16.5601,0.9843,3,1.0,0.0555529551715598,0.0386219756929404,-0.1130839671140689,0.1031338508790437,0.0676593514210668,34.80811222702911,-0.0339777935445069,0.1492316466478994,0.61189162710761,0.0043554563480765,0.19124,0.80876
86134,531.555,-15.299,17.264,0.0043,40,17.156,0.0011,230,16.43,0.0011,271,15.993,0.0027,39,15.553,0.0024,90,1.33,0.2,0.776,327.5,229.69233333333327,2.1315833333333334,-1.4949999999999974,0.0051643005334701,4421573487258639616,229.692346,2.13158,0.0539,0.0506,0.0848,4.2782,-9.642,0.0519,0.0634,0.068,-0.5068,16.2526,1.0031,3,0.99999,0.0543083868641456,0.0505809286979023,0.1949725541107448,0.2396211331339784,0.0742147642435653,42.96473278018335,0.3059890384016972,0.0424651937342077,0.9059606548740072,0.0051643005334701,0.04444,0.95556
87680,552.074,-31.377,16.414,0.0025,33,16.182,0.0009,228,15.372,0.0006,268,14.881,0.0027,33,14.407,0.0008,84,1.123,-0.079,0.521,315.5,229.69804166666663,2.127111111111111,-1.5429999999999957,0.0029171904291629,4421573487258637184,229.698045,2.127105,0.0596,0.0461,0.153,4.2909,-10.017,0.0285,0.0344,0.0373,-0.4919,15.126,1.0784,3,1.0,0.0600036148209928,0.0461061367339284,0.2078720056666883,-0.1481893339606249,0.075671722830353,37.53829067333971,0.0745408437262418,-0.2441608323547519,0.6798387096774338,0.0029171904291629,0.12208,0.87792
37152,161.581,-9.102,17.333,0.0023,43,17.266,0.0006,245,16.531,0.0005,338,16.081,0.0021,48,15.647,0.0015,161,1.048,0.019,0.17,410.0,229.5895,2.133305555555556,-1.5519999999999978,0.0028740215726399,4421620285222200704,229.589499,2.133303,-0.0489,0.0523,0.1469,4.1167,-9.5504,0.0557,0.0838,0.0654,-0.188,16.3126,0.9979,3,1.0,-0.0484673794258855,0.0523037376420752,0.0301175369569316,0.3269350838251583,0.0713075580828834,132.81980152271962,0.2193345162813881,-0.2443071530588592,0.4450445446789087,0.0028740215726399,0.51412,0.48588
43521,224.879,-14.224,18.021,0.0028,41,17.995,0.001,249,17.31,0.0008,334,16.889,0.0027,37,16.47,0.0017,162,1.053,0.066,0.25,404.0,229.6070833333333,2.1318888888888887,-1.4990000000000023,0.0035679125549822,4421620216502711808,229.607092,2.131882,-0.0313,0.0509,0.1708,4.0975,-9.9013,0.0894,0.116,0.0937,-0.098,17.1117,0.9679,3,1.0,-0.0308866054935503,0.0508822958238787,0.0114849803447222,-0.0349962788488845,0.0595230243453986,121.25861635265056,-0.0358755808129159,0.008341882768505,0.7845786769897616,0.0035679125549822,0.06576,0.93424
46867,249.691,-6.396,17.593,0.0069,41,17.759,0.0009,243,17.217,0.0007,324,16.855,0.0015,36,16.498,0.0012,148,1.001,0.035,0.221,388.5,229.614,2.134055555555556,-1.4269999999999996,0.0071182863106228,4421620590164047360,229.613989,2.134051,-0.0244,0.053,0.0627,4.285,-9.9474,0.0848,0.1162,0.0904,-0.039,17.0537,0.7838,3,1.0,-0.0239943462253885,0.0530511749859929,0.1992106894288072,-0.0822203895113418,0.0582250445957601,114.33661172951756,-0.1570083559197742,-0.1476261067882877,1.388033989747828,0.0071182863106228,0.08996,0.91004
41322,205.946,47.565,18.143,0.0036,42,18.117,0.0008,241,17.438,0.0007,326,17.018,0.0014,44,16.594,0.0019,146,0.971,0.018,0.188,392.0,229.6018333333333,2.1490555555555555,-1.497,0.0042249260348555,4421620658880141824,229.60183,2.149041,-0.0366,0.068,0.1565,4.2043,-9.7419,0.0867,0.103,0.0972,-0.335,17.2426,0.959,3,1.0,-0.0361445579139539,0.0680413982863904,0.1181139495499667,0.13009483513348,0.0770458366659898,117.9778752842062,0.0594796318746151,-0.1653412973178803,0.7856811637620337,0.0042249260348555,0.06704,0.93296
35978,146.412,67.26,17.968,0.0018,45,17.943,0.0008,243,17.25,0.0007,325,16.821,0.0015,46,16.396,0.0021,146,0.985,0.025,0.174,395.0,229.58529166666665,2.1545277777777776,-1.522000000000002,0.0029883105594967,4421620869337769472,229.585283,2.154514,-0.0531,0.0735,0.0697,4.2309,-9.7473,0.0756,0.0928,0.0899,-0.4149,17.0391,0.9751,3,1.0,-0.0526797256994815,0.0735148598557451,0.1441697497800206,0.1234484109037023,0.0904410753993033,125.62485690522962,0.0163694399683924,-0.1890938083105956,0.6034221621842917,0.0029883105594967,0.2024,0.7976
36843,157.684,124.864,17.849,0.0022,43,17.863,0.0009,233,17.151,0.0007,290,16.718,0.0014,41,16.282,0.0021,117,1.025,0.048,0.261,354.5,229.58841666666663,2.1705277777777776,-1.5949999999999989,0.0032969683043669,4421620968117121536,229.588417,2.170512,-0.05,0.0895,-0.0477,4.096,-9.8656,0.0712,0.0867,0.0836,-0.3902,16.9459,0.9825,3,0.99999,-0.0495474200382675,0.0895127420816572,0.0093665458475496,0.0018956059918689,0.1023106926348649,118.96556536539372,-0.0028775808627191,-0.0091129046724506,0.0062680221212747,0.0032969683043669,0.9874,0.0126
38651,179.143,114.709,15.501,0.0032,44,15.452,0.0004,233,14.76,0.0004,294,14.323,0.003,44,13.902,0.0012,118,1.221,0.032,0.265,359.0,229.594375,2.1676944444444444,-1.5010000000000012,0.0034641016151377,4421620972416989696,229.59438,2.167691,-0.044,0.0867,0.115,4.0629,-9.9863,0.0245,0.0275,0.0258,-0.2986,14.5486,0.9632,3,1.0,-0.0435887815075834,0.0866915694295568,-0.0235399465505095,-0.1226603275586781,0.0970330360417291,116.69338729868832,-0.0990130692374011,0.0761321033506409,1.0081215918319957,0.0034641016151377,0.04216,0.95784
50430,273.662,-19.909,17.112,0.0016,39,17.051,0.0008,247,16.299,0.0006,309,15.834,0.0017,35,15.389,0.0014,138,1.196,0.119,0.444,376.5,229.62066666666664,2.130305555555556,-1.600999999999999,0.0024083189157584,4421573659057210112,229.620654,2.130298,-0.0177,0.0493,0.1727,4.4452,-9.7398,0.0587,0.0543,0.053,-0.3358,16.1106,1.0179,3,1.0,-0.0173340115134162,0.0492980891969335,0.3596323875068327,0.132958256170012,0.0522567656252859,109.3725052093659,0.006137311076558,-0.3833740802928449,0.1047543119557557,0.0024083189157584,0.97324,0.02676
57182,315.609,35.539,18.037,0.0028,40,18.026,0.0011,238,17.329,0.0009,295,16.902,0.0021,36,16.466,0.0018,120,1.044,0.018,0.276,357.0,229.6323333333333,2.145694444444445,-1.5489999999999997,0.0036742346141747,4421620628816359680,229.632314,2.1457,-0.0061,0.0647,0.2036,4.2068,-9.8206,0.0903,0.1105,0.0946,-0.1588,17.1194,0.9629,3,1.0,-0.0056820132421688,0.0646999964874591,0.1216134249350532,0.0507723795831372,0.0649490170823346,95.0188917648278,0.0399384595227072,-0.1255889290659056,0.3776775648252714,0.0036742346141747,0.68652,0.31348
54862,301.859,95.19,17.731,0.0046,35,17.659,0.0011,234,16.957,0.0009,289,16.573,0.0107,37,16.107,0.0037,117,0.981,0.012,0.656,348.5,229.6285,2.1622777777777777,-1.4799999999999969,0.0061049160518388,4421620800618279424,229.628492,2.162268,-0.0099,0.0812,0.1299,4.2585,-9.8944,0.0668,0.0765,0.0719,-0.3399,16.7474,0.9678,3,1.0,-0.0095012300695489,0.0812680013769111,0.1731870591635513,-0.0253454650735967,0.0818215217447838,96.66831019293504,-0.0452847283412596,-0.1690723024051386,0.9910282522799444,0.0061049160518388,0.04116,0.95884
56508,311.634,127.097,17.26,0.0036,40,17.156,0.0007,232,16.413,0.0005,280,15.966,0.002,35,15.52,0.0013,103,1.045,0.013,0.176,337.5,229.6312083333333,2.1711388888888887,-1.5319999999999965,0.0039534794801541,4421620834978024320,229.63121,2.17113,-0.0072,0.0901,0.1671,4.3144,-9.9008,0.0496,0.0597,0.059,-0.4388,16.1965,1.0062,3,1.0,-0.0067851256622577,0.0901299774275735,0.2291763205106217,-0.0314795257303035,0.0903850140307979,94.3051951819477,-0.0485947712027216,-0.2261665197033973,0.6231913890427677,0.0039534794801541,0.18076,0.81924
59996,332.591,126.798,18.07,0.0032,39,18.05,0.0009,232,17.374,0.0007,275,16.951,0.0028,34,16.528,0.0018,99,1.02,0.048,0.112,332.0,229.63704166666665,2.1710555555555557,-1.5020000000000024,0.003885871845545,4421620834978314496,229.637036,2.171047,-0.0014,0.09,0.1944,4.1075,-9.8731,0.0832,0.1,0.0959,-0.411,17.1741,0.9662,3,1.0,-0.000963308028381,0.0900469632252425,0.0224682650570428,-0.0023731112116839,0.0900521157355324,90.61291771591122,-0.0026133235871137,-0.0224415937786421,0.752971504752976,0.003885871845545,0.08172,0.91828
38426,176.549,130.618,18.063,0.0026,44,18.092,0.0009,229,17.39,0.0011,281,16.965,0.0018,37,16.537,0.0019,112,1.026,0.034,0.217,345.0,229.59366666666665,2.172111111111111,-1.5839999999999996,0.0034626579386361,4421620968117123072,229.593659,2.17211,-0.0447,0.0911,0.1377,4.021,-9.8469,0.08,0.0953,0.0897,-0.3257,17.177,0.9843,3,1.0,-0.0443091358656483,0.0911105841897202,-0.065460258189597,0.021734153391946,0.1013135631223805,115.93470185487254,0.0481741904628986,0.0493625991936983,0.0933406069746738,0.0034626579386361,0.97484,0.02516
39193,185.149,256.536,17.965,0.0049,40,17.928,0.001,70,17.244,0.0009,109,16.824,0.0033,32,16.393,0.0028,75,1.056,0.018,0.441,155.5,229.59604166666665,2.2070833333333337,-1.498000000000001,0.0058180752831155,4421621934489673728,229.596054,2.207086,-0.0423,0.1261,0.2758,4.2212,-9.849,0.0729,0.0899,0.085,-0.3378,17.036,0.954,3,0.99999,-0.0419148790852741,0.1260864553682888,0.134814192124569,0.0207439770895943,0.1328708068616753,108.38833784876256,-0.0228431368191513,-0.1344744216717638,0.800638491743543,0.0058180752831155,0.0626,0.9374
56968,314.374,156.494,18.083,0.0034,36,18.073,0.001,206,17.38,0.0008,240,16.969,0.0037,28,16.536,0.0017,83,0.997,0.041,0.127,291.5,229.63195833333333,2.179305555555556,-1.527000000000001,0.0040558599581346,4421621036836624896,229.631972,2.179296,-0.0064,0.0983,0.1038,4.3536,-9.6477,0.0798,0.0994,0.0963,-0.4227,17.178,0.9458,3,0.99999,-0.0060236400734538,0.0982959632880485,0.2684022905814607,0.2307790022254039,0.0984803566121686,93.506737099141,0.2139298258231963,-0.2820155440410772,0.5514493219358731,0.0040558599581346,0.27808,0.72192
60563,335.988,209.182,16.766,0.0013,38,16.689,0.0009,69,15.914,0.0008,109,15.447,0.0014,33,14.983,0.0013,80,1.14,-0.019,0.445,157.0,229.638,2.193944444444444,-1.6290000000000011,0.0022360679774997,4421622518605215744,229.637982,2.19393,-0.0004,0.1129,0.1906,4.2032,-9.9626,0.0447,0.0527,0.0552,-0.496,15.6761,1.0523,3,1.0,-1.79868056093e-05,0.1129299268809108,0.1181994051424395,-0.0941684353316175,0.1129299283133264,90.00912573015928,-0.0941872602336329,-0.1181844050563081,-0.0452592177403448,0.0022360679774997,0.99232,0.00768
52592,287.884,221.115,17.342,0.0026,37,17.291,0.001,68,16.546,0.0008,101,16.103,0.0028,23,15.651,0.0017,75,1.061,0.011,0.322,145.0,229.624625,2.19725,-1.5890000000000022,0.0034132096331752,4421622583024898176,229.62461,2.197245,-0.0138,0.1162,0.1717,4.0523,-9.8672,0.0505,0.063,0.0605,-0.2966,16.3263,0.9986,3,1.0,-0.0133801550291894,0.1162449770239755,-0.0331418974724355,0.0037249317311307,0.1170124917772019,96.56602536101316,0.007490211654604,0.0324985724893301,0.1551927985818242,0.0034132096331752,0.95892,0.04108
55710,306.873,245.839,17.748,0.0025,32,17.761,0.0016,66,17.046,0.0016,101,16.612,0.0054,23,16.175,0.0029,69,1.177,0.091,0.36,138.5,229.629875,2.204111111111111,-1.5989999999999966,0.0044474711915874,4421622587324697600,229.62989,2.204113,-0.0085,0.1231,0.0768,4.1098,-9.7355,0.0663,0.0842,0.0825,-0.4329,16.8382,0.9679,3,1.0,-0.0081039998555681,0.1231129260907368,0.0245329298530795,0.1406132068385616,0.1233793636889179,93.76610399355565,0.1386981418064192,-0.0337159316057951,-0.026946648505274,0.0044474711915874,0.99052,0.00948
73038,413.49,0.918,17.199,0.0033,41,16.981,0.0006,236,16.191,0.0005,274,15.732,0.0012,39,15.285,0.001,101,1.178,0.023,0.16,338.0,229.65954166666663,2.136083333333333,-1.4780000000000015,0.0035510561809129,4421573723480939648,229.659521,2.13608,0.0211,0.0551,0.2359,4.109,-9.8358,0.0448,0.0554,0.0631,-0.5801,15.9711,1.029,3,1.0,0.0215060449938296,0.0550801381805741,0.0247053990656831,0.0366844316252379,0.0591297860072888,68.67183602028543,0.043157588741763,-0.0096709255326601,1.1098980627013677,0.0035510561809129,0.04988,0.95012
75117,428.001,6.501,17.187,0.0027,41,17.069,0.0006,238,16.338,0.0005,276,15.889,0.0012,40,15.445,0.001,102,1.12,0.087,0.209,341.0,229.66354166666665,2.1376388888888886,-1.505999999999997,0.0030016662039607,4421573723480942720,229.663555,2.137634,0.0251,0.0566,0.1707,3.964,-9.9737,0.0483,0.0535,0.0579,-0.464,16.1343,0.9981,3,1.0,0.0255372156653431,0.0566341975778972,-0.1201600152353718,-0.1057567219780163,0.0621255319432401,65.7286669742006,-0.1458015573916697,0.0660667796026404,0.8449230121487393,0.0030016662039607,0.05116,0.94884
68654,385.057,41.701,14.956,0.0027,40,14.533,0.0005,235,13.623,0.0004,273,13.071,0.0036,40,12.575,0.0013,95,1.374,-0.006,0.637,334.0,229.651625,2.1474166666666665,-1.535,0.0030789608636681,4421573796496295808,229.651616,2.147409,0.0132,0.0664,0.1581,3.9582,-9.9966,0.0172,0.0193,0.0221,-0.5609,13.3483,1.1753,3,1.0,0.0136064377785096,0.0664090438386478,-0.1263517423578965,-0.1299598772831827,0.0677886144760601,78.42101434579476,-0.1526762036421062,0.097694981149342,0.8101035145431735,0.0030789608636681,0.0602,0.9398
79185,460.282,-6.928,17.117,0.0061,41,17.092,0.0007,235,16.358,0.0006,275,15.901,0.0034,37,15.462,0.0009,102,1.121,0.032,0.282,337.5,229.67254166666663,2.1339166666666665,-1.6049999999999969,0.0062449979983983,4421573551683678976,229.672531,2.133901,0.0341,0.0529,0.1618,4.3005,-9.7926,0.0531,0.0633,0.0724,-0.4955,16.1474,0.9848,3,1.0,0.0345070519523922,0.0529013700720066,0.2166303215996659,0.0823701047541369,0.0631608390534871,56.88397867686132,0.1873433813371481,-0.1364404187282716,0.0642786546561473,0.0062449979983983,0.9804,0.0196
77936,449.77,-2.583,16.57,0.0034,41,16.346,0.0005,235,15.563,0.0004,274,15.078,0.0025,38,14.615,0.0011,100,1.124,-0.044,0.317,336.5,229.669625,2.135111111111111,-1.5069999999999997,0.0036428011200173,4421573521618208896,229.669606,2.135108,0.0312,0.0541,0.1554,3.8987,-9.9957,0.0347,0.0388,0.0427,-0.4627,15.3257,1.0812,3,1.0,0.0315840560191209,0.0541083082863916,-0.1852610152126788,-0.1282263164572226,0.0626519083526924,59.727072023319074,-0.2041342982233784,0.0953562807510289,0.9554093073836446,0.0036428011200173,0.04128,0.95872
77228,444.177,6.442,18.106,0.0044,41,18.076,0.0009,236,17.391,0.0007,272,16.97,0.0016,36,16.542,0.0015,101,1.074,0.095,0.125,335.5,229.66804166666665,2.137611111111111,-1.5039999999999978,0.0048197510309143,4421573757836093184,229.668054,2.137613,0.0296,0.0566,0.2419,4.3235,-10.24,0.0867,0.0951,0.1045,-0.4686,17.1983,0.957,3,0.99999,0.0300330847332329,0.0566132768127589,0.2394929426863875,-0.3808599890140529,0.0640862644415448,62.05425372555924,-0.224213726130843,-0.3900505170396434,0.735022928733683,0.0048197510309143,0.08768,0.91232
81999,485.765,52.414,16.581,0.0027,35,16.471,0.0006,232,15.681,0.0006,272,15.202,0.0025,37,14.74,0.0015,91,1.095,0.012,0.424,326.0,229.679625,2.1503888888888887,-1.6210000000000004,0.0032031234756093,4421575239605305600,229.679614,2.150383,0.0412,0.0694,0.1084,4.1708,-9.9278,0.0351,0.0415,0.0438,-0.472,15.448,1.0564,3,1.0,0.0415846911324693,0.069383531413232,0.087167731604522,-0.0565697343000903,0.0808910438055649,59.06383486253461,-0.003710728990937,-0.1038488264845425,0.0743939453663669,0.0032031234756093,0.97916,0.02084
67082,375.246,73.459,17.27,0.0022,41,17.228,0.0007,235,16.49,0.0005,271,16.04,0.0025,42,15.596,0.001,94,1.089,0.089,0.167,334.0,229.64891666666665,2.156222222222222,-1.5900000000000034,0.0026115129714401,4421620766258523520,229.64889,2.15623,0.0105,0.0752,0.0921,4.0186,-9.7999,0.0541,0.0645,0.0681,-0.4931,16.2797,1.0031,3,1.0,0.0108822892748734,0.0752300159373534,-0.0660425852387914,0.0737247588059488,0.0760130220277847,81.76905479435396,0.0635104372137111,0.0759169776199081,0.1601886198342399,0.0026115129714401,0.9534,0.0466
70261,395.007,93.146,17.855,0.0037,41,17.801,0.0009,232,17.108,0.0006,272,16.679,0.0026,39,16.248,0.0015,92,1.067,0.151,0.198,330.5,229.654375,2.161694444444444,-1.4989999999999952,0.0041904653679513,4421620766258526208,229.654386,2.161698,0.016,0.0807,0.0657,4.1813,-9.7903,0.0781,0.1046,0.0976,-0.4357,16.9103,0.9727,3,1.0,0.0163743387655255,0.0806980583429546,0.0968378963722893,0.0842728691735489,0.0823425503025689,78.5299107041403,0.1018466564737225,-0.0781457178460592,0.8091422303082675,0.0041904653679513,0.05988,0.94012
70307,395.311,102.135,17.193,0.0039,36,17.099,0.0007,224,16.362,0.0005,264,15.911,0.0026,34,15.465,0.0013,91,1.075,0.098,0.201,317.0,229.6544583333333,2.1641944444444445,-1.5399999999999991,0.0042284749023731,4421620766258528896,229.654471,2.164196,0.016,0.0832,0.1349,4.2393,-9.9515,0.0777,0.0703,0.0671,-0.4816,16.149,1.0155,3,1.0,0.0164592511697099,0.0831960566720413,0.1548425552253658,-0.0824497471665316,0.0848085537834781,78.80928584685286,-0.0508309732607195,-0.1678999400652468,0.5724326532784769,0.0042284749023731,0.24752,0.75248
68372,383.293,127.386,16.826,0.0025,40,16.761,0.0008,227,16.002,0.0007,269,15.546,0.0023,37,15.087,0.0015,90,1.138,0.084,0.353,324.0,229.651125,2.171222222222222,-1.6089999999999982,0.0031272991542223,4421622243727287296,229.651131,2.171209,0.0127,0.0902,0.1213,4.3206,-9.7847,0.0417,0.0537,0.0551,-0.452,15.7857,1.0355,3,1.0,0.0131215728781068,0.0902090173295883,0.2360313908023481,0.0901775547714408,0.0911583374265099,81.72394466903921,0.1232134329578541,-0.2205929708023068,0.0950570342205454,0.0031272991542223,0.9762,0.0238
86212,532.746,-9.082,17.904,0.0049,40,17.876,0.0012,231,17.186,0.0011,269,16.761,0.0025,36,16.333,0.0021,92,1.155,0.176,0.451,326.5,229.69266666666667,2.133305555555556,-1.515000000000004,0.0055946402922797,4421573482958180608,229.692678,2.133304,0.0542,0.0523,0.2326,4.2467,-10.112,0.0724,0.083,0.0865,-0.4257,17.0073,0.952,3,1.0,0.0546400957665709,0.0523049394639276,0.1635003564200791,-0.2467468762752106,0.0756395845950067,43.74913928198515,-0.0525175450803409,-0.2913044712320793,0.6672512425681254,0.0055946402922797,0.13088,0.86912
87223,546.077,-7.543,16.445,0.0018,39,16.208,0.0006,231,15.402,0.0004,271,14.911,0.002,38,14.441,0.0011,90,1.113,-0.007,0.295,327.0,229.696375,2.133722222222222,-1.5299999999999958,0.0022737634001804,4421574964727168128,229.696378,2.133727,0.0579,0.0527,0.205,4.0573,-9.7361,0.0315,0.035,0.0369,-0.3874,15.1634,1.0727,3,1.0,0.0583375135449494,0.0527280717492267,-0.025792041137073,0.1423804238045623,0.0786353294454774,42.10869500144384,0.0763372099436358,0.1229229223814847,0.7720866446304376,0.0022737634001804,0.07056,0.92944
85247,520.714,54.186,17.116,0.0038,37,17.008,0.0006,231,16.258,0.0006,271,15.795,0.0031,36,15.35,0.0012,94,1.039,-0.017,0.3,327.0,229.6893333333333,2.150888888888889,-1.549999999999999,0.0040743097574926,4421575029146497280,229.689329,2.150875,0.0509,0.0698,0.1956,4.0938,-9.9254,0.0463,0.0544,0.0606,-0.5322,16.0373,1.0103,3,1.0,0.0512928299364806,0.0698758169764346,0.0104867447403398,-0.0534313403586122,0.0866809333187923,53.719210012791535,-0.0368669743482979,-0.0400712633962151,0.5166857744371604,0.0040743097574926,0.34992,0.65008
88408,563.332,47.651,17.501,0.0045,35,17.434,0.0008,230,16.73,0.0007,272,16.277,0.0027,39,15.845,0.0014,89,1.023,-0.009,0.38,325.0,229.70116666666664,2.1490555555555555,-1.5220000000000002,0.004846648326421,4421575067806419968,229.701176,2.149058,0.0627,0.068,0.0489,4.1986,-9.9525,0.0557,0.066,0.0708,-0.4746,16.5203,0.9861,3,1.0,0.063131552510721,0.0680592478584531,0.1156762993635753,-0.0805758952976885,0.092831320907721,47.151091994478655,0.0195934897860965,-0.1396050725993783,0.6568565599626344,0.004846648326421,0.1434,0.8566
86710,539.046,64.832,16.823,0.0023,38,16.67,0.0007,230,15.899,0.0006,273,15.428,0.0028,36,14.969,0.0014,92,1.073,0.001,0.358,327.0,229.69441666666663,2.153833333333333,-1.5480000000000036,0.0028687976575562,4421575067806443264,229.694426,2.153831,0.056,0.0728,0.1684,3.9595,-9.7206,0.0362,0.0415,0.044,-0.4289,15.6695,1.0304,3,1.0,0.0563861273229456,0.0728319886010333,-0.1236529537793694,0.1588504486755466,0.092108055663229,52.253159379225735,0.0499096722696301,0.1950193391351828,0.6101171798312647,0.0028687976575562,0.19588,0.80412
86427,535.465,82.017,18.012,0.0037,40,18.019,0.0009,232,17.33,0.0008,272,16.896,0.003,37,16.475,0.0015,96,0.982,0.029,0.157,331.0,229.69341666666665,2.158611111111111,-1.5509999999999948,0.0041904653679513,4421575273964884736,229.693431,2.158606,0.055,0.0776,0.0751,4.2831,-9.5877,0.0824,0.09,0.0951,-0.4386,17.1263,0.9462,3,0.99998,0.055391656930873,0.0776069492381855,0.1999102934923314,0.296793011713031,0.0953471249047701,54.48280011820341,0.3577093973457865,0.0097058897786689,0.3614345711581175,0.0041904653679513,0.719,0.281
